post_id,data_postagem,tipo_conteudo,legenda,hashtags,curtidas,comentarios,alcance,impressoes,salvamentos,compartilhamentos,visualizacoes_video,seguidores,cliques_link,visitas_perfil,idade_media,genero_predominante,localizacao_principal
927,2025-05-01 21:30:49.816355705,image,Legenda sobre o post 927 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal927 #outrotema #marketingdigital #redessociais,3386,281,42325,84650,92,14,,17888,47,113,18,Masculino,São Paulo
928,2025-05-02 03:38:59.159477234,video,Legenda sobre o post 928 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal928 #outrotema #marketingdigital #redessociais,1632,88,10608,21216,142,56,11704.0,17890,40,38,25,Feminino,Outros
929,2025-05-02 05:28:51.129293203,carousel,Legenda sobre o post 929 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal929 #outrotema #marketingdigital #redessociais,3339,380,50085,50085,141,42,,17892,67,176,18,Feminino,São Paulo
930,2025-05-02 07:09:56.659118891,carousel,Legenda sobre o post 930 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal930 #outrotema #marketingdigital #redessociais,153,212,1759,3519,78,113,,17894,22,55,35,Masculino,Porto Alegre
931,2025-05-02 07:19:16.733012438,video,Legenda sobre o post 931 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal931 #outrotema #marketingdigital #redessociais,2582,31,46476,46476,135,79,10147.0,17896,16,92,44,Masculino,Outros
932,2025-05-02 07:21:33.593390942,image,Legenda sobre o post 932 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal932 #outrotema #marketingdigital #redessociais,719,53,3235,6471,40,43,,17898,31,102,18,Masculino,São Paulo
933,2025-05-02 07:49:28.848421335,video,Legenda sobre o post 933 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal933 #outrotema #marketingdigital #redessociais,1467,8,13203,13203,103,36,3838.0,17900,68,292,23,Masculino,São Paulo
934,2025-05-02 09:21:00.971201420,carousel,Legenda sobre o post 934 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal934 #outrotema #marketingdigital #redessociais,3243,138,21079,42159,144,170,,17902,53,15,44,Masculino,Outros
935,2025-05-02 10:35:45.937717199,reels,Legenda sobre o post 935 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal935 #outrotema #marketingdigital #redessociais,1961,243,11766,23532,47,55,8539.0,17904,19,75,19,Feminino,Rio de Janeiro
936,2025-05-02 11:42:02.421106100,video,Legenda sobre o post 936 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal936 #outrotema #marketingdigital #redessociais,2998,241,11992,23984,81,2,4985.0,17906,33,189,31,Masculino,Outros
937,2025-05-02 11:54:11.055965662,video,Legenda sobre o post 937 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal937 #outrotema #marketingdigital #redessociais,3358,122,33580,67160,5,144,2031.0,17908,31,32,39,Feminino,Porto Alegre
938,2025-05-02 12:26:46.844264746,reels,Legenda sobre o post 938 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal938 #outrotema #marketingdigital #redessociais,700,83,4900,4900,107,84,3953.0,17910,5,181,31,Feminino,Belo Horizonte
939,2025-05-02 19:02:49.740752459,image,Legenda sobre o post 939 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal939 #outrotema #marketingdigital #redessociais,922,277,2305,4610,82,133,,17912,30,139,23,Feminino,Outros
940,2025-05-02 22:11:42.331045866,video,Legenda sobre o post 940 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal940 #outrotema #marketingdigital #redessociais,961,381,10090,20181,1,5,14785.0,17914,77,126,19,Feminino,São Paulo
941,2025-05-03 01:00:32.430856705,image,Legenda sobre o post 941 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal941 #outrotema #marketingdigital #redessociais,2206,451,63974,63974,140,190,,17916,45,26,28,Feminino,Rio de Janeiro
942,2025-05-03 08:30:45.468755960,video,Legenda sobre o post 942 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal942 #outrotema #marketingdigital #redessociais,686,431,8575,17150,86,21,7824.0,17918,23,106,33,Feminino,Outros
943,2025-05-03 10:41:31.295258045,reels,Legenda sobre o post 943 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal943 #outrotema #marketingdigital #redessociais,4971,156,32311,64623,54,25,14706.0,17920,11,139,42,Feminino,Belo Horizonte
944,2025-05-03 10:52:44.761217117,image,Legenda sobre o post 944 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal944 #outrotema #marketingdigital #redessociais,1276,124,16588,16588,141,133,,17922,78,142,41,Masculino,São Paulo
945,2025-05-03 11:53:52.654404879,carousel,Legenda sobre o post 945 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal945 #outrotema #marketingdigital #redessociais,1652,492,9086,18172,80,29,,17924,3,15,38,Feminino,Outros
946,2025-05-03 13:14:29.404456139,image,Legenda sobre o post 946 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal946 #outrotema #marketingdigital #redessociais,1812,169,13590,27180,103,50,,17926,32,43,36,Feminino,Belo Horizonte
947,2025-05-03 14:42:03.658973694,carousel,Legenda sobre o post 947 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal947 #outrotema #marketingdigital #redessociais,3597,94,68343,68343,125,28,,17928,61,26,32,Feminino,Porto Alegre
948,2025-05-04 05:48:58.388715744,image,Legenda sobre o post 948 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal948 #outrotema #marketingdigital #redessociais,3014,117,30140,30140,94,64,,17930,46,96,25,Masculino,São Paulo
949,2025-05-04 09:47:06.876164436,video,Legenda sobre o post 949 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal949 #outrotema #marketingdigital #redessociais,305,288,2135,4270,125,166,11824.0,17932,2,167,22,Feminino,Porto Alegre
950,2025-05-04 10:33:54.499796629,image,Legenda sobre o post 950 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal950 #outrotema #marketingdigital #redessociais,1785,54,9817,19635,61,163,,17934,43,145,43,Masculino,Rio de Janeiro
951,2025-05-04 11:26:41.241952658,carousel,Legenda sobre o post 951 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal951 #outrotema #marketingdigital #redessociais,536,389,6432,12864,91,170,,17936,68,40,18,Feminino,Outros
952,2025-05-04 17:35:03.293204546,carousel,Legenda sobre o post 952 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal952 #outrotema #marketingdigital #redessociais,2731,121,12289,24579,115,3,,17938,25,184,43,Masculino,Outros
953,2025-05-04 18:27:39.110866547,video,Legenda sobre o post 953 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal953 #outrotema #marketingdigital #redessociais,3196,413,63920,63920,79,80,6516.0,17940,3,179,23,Feminino,Belo Horizonte
954,2025-05-05 00:42:02.368041754,carousel,Legenda sobre o post 954 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal954 #outrotema #marketingdigital #redessociais,2068,59,7238,14476,126,145,,17942,72,297,36,Masculino,São Paulo
955,2025-05-05 02:46:30.061264992,image,Legenda sobre o post 955 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal955 #outrotema #marketingdigital #redessociais,2643,406,66075,66075,8,26,,17944,52,93,30,Feminino,Porto Alegre
956,2025-05-05 04:03:16.430485487,video,Legenda sobre o post 956 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal956 #outrotema #marketingdigital #redessociais,485,370,2910,2910,64,167,5698.0,17946,30,264,20,Masculino,Outros
957,2025-05-05 04:33:08.015483141,image,Legenda sobre o post 957 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal957 #outrotema #marketingdigital #redessociais,4323,482,103752,103752,25,62,,17948,63,121,43,Feminino,Rio de Janeiro
958,2025-05-05 04:53:19.012448788,image,Legenda sobre o post 958 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal958 #outrotema #marketingdigital #redessociais,2223,360,26676,26676,88,182,,17950,22,202,43,Feminino,Belo Horizonte
959,2025-05-05 06:06:52.956644297,video,Legenda sobre o post 959 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal959 #outrotema #marketingdigital #redessociais,1342,347,4026,8052,15,178,14419.0,17952,13,179,32,Masculino,Outros
960,2025-05-05 06:07:25.881846905,image,Legenda sobre o post 960 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal960 #outrotema #marketingdigital #redessociais,3322,362,86372,86372,147,47,,17954,62,53,44,Masculino,Porto Alegre
961,2025-05-05 07:15:47.899471998,image,Legenda sobre o post 961 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal961 #outrotema #marketingdigital #redessociais,3250,429,48750,48750,91,186,,17956,35,268,39,Feminino,São Paulo
962,2025-05-05 07:16:56.281092167,image,Legenda sobre o post 962 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal962 #outrotema #marketingdigital #redessociais,2771,491,31866,63733,67,33,,17958,3,212,37,Feminino,Belo Horizonte
963,2025-05-05 08:14:51.734277487,video,Legenda sobre o post 963 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal963 #outrotema #marketingdigital #redessociais,409,49,1840,3681,137,101,4286.0,17960,73,34,42,Masculino,Outros
964,2025-05-05 08:46:21.194290161,carousel,Legenda sobre o post 964 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal964 #outrotema #marketingdigital #redessociais,3512,415,28096,56192,45,162,,17962,29,244,39,Masculino,São Paulo
965,2025-05-05 09:29:04.741020918,video,Legenda sobre o post 965 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal965 #outrotema #marketingdigital #redessociais,2104,180,16832,33664,140,116,6986.0,17964,74,255,22,Feminino,Outros
966,2025-05-05 11:03:14.651422739,image,Legenda sobre o post 966 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal966 #outrotema #marketingdigital #redessociais,788,470,3152,6304,92,66,,17966,35,138,33,Masculino,Belo Horizonte
967,2025-05-05 12:00:39.889850855,reels,Legenda sobre o post 967 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal967 #outrotema #marketingdigital #redessociais,3836,383,34524,69048,121,166,2024.0,17968,63,209,35,Feminino,São Paulo
968,2025-05-05 13:45:38.394127131,image,Legenda sobre o post 968 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal968 #outrotema #marketingdigital #redessociais,324,494,1782,3564,51,170,,17970,3,126,38,Masculino,Porto Alegre
969,2025-05-05 18:58:04.001039982,image,Legenda sobre o post 969 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal969 #outrotema #marketingdigital #redessociais,719,8,11504,11504,91,189,,17972,48,187,31,Masculino,Belo Horizonte
970,2025-05-05 19:36:24.977271080,video,Legenda sobre o post 970 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal970 #outrotema #marketingdigital #redessociais,2470,143,19760,19760,135,21,1666.0,17974,34,171,22,Feminino,Porto Alegre
971,2025-05-05 19:53:35.246805429,image,Legenda sobre o post 971 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal971 #outrotema #marketingdigital #redessociais,1685,192,8425,16850,99,158,,17976,23,227,42,Feminino,Porto Alegre
972,2025-05-05 20:28:53.168400764,image,Legenda sobre o post 972 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal972 #outrotema #marketingdigital #redessociais,844,336,20256,20256,18,183,,17978,70,296,35,Masculino,Belo Horizonte
973,2025-05-05 21:28:56.660341740,reels,Legenda sobre o post 973 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal973 #outrotema #marketingdigital #redessociais,475,189,6650,6650,108,185,5149.0,17980,52,227,21,Feminino,Porto Alegre
974,2025-05-05 22:52:04.793170691,image,Legenda sobre o post 974 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal974 #outrotema #marketingdigital #redessociais,3484,250,41808,41808,56,105,,17982,2,179,43,Feminino,Outros
975,2025-05-06 00:45:27.557871819,reels,Legenda sobre o post 975 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal975 #outrotema #marketingdigital #redessociais,1576,318,15760,31520,5,80,5399.0,17984,71,148,24,Masculino,Porto Alegre
976,2025-05-06 02:17:16.116758347,video,Legenda sobre o post 976 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal976 #outrotema #marketingdigital #redessociais,3464,354,90064,90064,80,34,1109.0,17986,3,73,31,Masculino,Porto Alegre
977,2025-05-06 06:43:49.996522665,image,Legenda sobre o post 977 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal977 #outrotema #marketingdigital #redessociais,3313,336,36443,36443,74,81,,17988,64,124,24,Masculino,São Paulo
978,2025-05-06 09:56:23.983052015,image,Legenda sobre o post 978 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal978 #outrotema #marketingdigital #redessociais,2742,42,30162,30162,83,145,,17990,3,260,28,Masculino,Rio de Janeiro
979,2025-05-06 09:59:19.124780416,reels,Legenda sobre o post 979 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal979 #outrotema #marketingdigital #redessociais,3023,292,43833,87667,41,68,13242.0,17992,77,102,36,Masculino,São Paulo
980,2025-05-06 10:36:57.393233776,image,Legenda sobre o post 980 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal980 #outrotema #marketingdigital #redessociais,4961,450,99220,99220,116,3,,17994,10,272,42,Masculino,Porto Alegre
981,2025-05-06 10:43:30.438174963,carousel,Legenda sobre o post 981 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal981 #outrotema #marketingdigital #redessociais,3548,125,51446,102892,92,15,,17996,41,111,37,Masculino,Outros
982,2025-05-06 11:26:52.789173603,image,Legenda sobre o post 982 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal982 #outrotema #marketingdigital #redessociais,3020,424,48320,48320,93,61,,17998,58,127,39,Feminino,São Paulo
983,2025-05-06 14:36:47.797403574,image,Legenda sobre o post 983 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal983 #outrotema #marketingdigital #redessociais,168,407,2436,4872,145,10,,18000,21,225,40,Feminino,São Paulo
984,2025-05-06 17:31:41.018826485,image,Legenda sobre o post 984 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal984 #outrotema #marketingdigital #redessociais,4150,486,78850,78850,124,157,,18002,55,297,44,Feminino,Porto Alegre
985,2025-05-06 17:36:34.510714293,carousel,Legenda sobre o post 985 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal985 #outrotema #marketingdigital #redessociais,4752,68,28512,28512,64,172,,18004,36,40,19,Masculino,Rio de Janeiro
986,2025-05-06 18:19:39.475579739,image,Legenda sobre o post 986 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal986 #outrotema #marketingdigital #redessociais,3905,382,37097,74195,86,123,,18006,54,152,40,Masculino,São Paulo
987,2025-05-06 19:26:38.292417765,video,Legenda sobre o post 987 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal987 #outrotema #marketingdigital #redessociais,201,456,2412,4824,42,179,7825.0,18008,73,152,43,Masculino,São Paulo
988,2025-05-07 03:19:38.865665674,reels,Legenda sobre o post 988 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal988 #outrotema #marketingdigital #redessociais,4802,499,43218,86436,92,71,13330.0,18010,66,208,18,Masculino,Outros
989,2025-05-07 06:34:01.475140095,image,Legenda sobre o post 989 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal989 #outrotema #marketingdigital #redessociais,908,261,26332,26332,128,84,,18012,59,137,32,Feminino,Outros
990,2025-05-07 09:07:34.518031597,video,Legenda sobre o post 990 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal990 #outrotema #marketingdigital #redessociais,645,143,5160,5160,137,72,5637.0,18014,19,289,19,Feminino,Belo Horizonte
991,2025-05-07 11:55:48.468787670,image,Legenda sobre o post 991 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal991 #outrotema #marketingdigital #redessociais,138,340,621,1242,128,52,,18016,26,171,35,Feminino,São Paulo
992,2025-05-07 12:26:05.145019293,image,Legenda sobre o post 992 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal992 #outrotema #marketingdigital #redessociais,4941,285,54351,108702,122,18,,18018,6,253,22,Masculino,São Paulo
993,2025-05-07 12:38:08.007006645,reels,Legenda sobre o post 993 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal993 #outrotema #marketingdigital #redessociais,2459,367,54098,54098,106,69,14994.0,18020,1,33,31,Feminino,Outros
994,2025-05-07 14:24:55.565169811,reels,Legenda sobre o post 994 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal994 #outrotema #marketingdigital #redessociais,1541,168,9246,18492,30,81,3363.0,18022,57,56,26,Masculino,São Paulo
995,2025-05-07 21:30:38.086132050,image,Legenda sobre o post 995 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal995 #outrotema #marketingdigital #redessociais,4358,37,87160,87160,75,103,,18024,77,82,24,Feminino,Rio de Janeiro
996,2025-05-07 21:40:31.174443960,reels,Legenda sobre o post 996 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal996 #outrotema #marketingdigital #redessociais,72,185,612,1224,134,2,1562.0,18026,41,172,34,Feminino,Outros
997,2025-05-08 01:32:56.768865347,video,Legenda sobre o post 997 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal997 #outrotema #marketingdigital #redessociais,2763,294,30393,60786,56,43,14669.0,18028,33,215,24,Masculino,Rio de Janeiro
998,2025-05-08 02:20:09.628654957,carousel,Legenda sobre o post 998 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal998 #outrotema #marketingdigital #redessociais,4812,139,55338,110676,60,153,,18030,16,183,22,Feminino,Outros
999,2025-05-08 02:40:02.798984051,video,Legenda sobre o post 999 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal999 #outrotema #marketingdigital #redessociais,2032,318,32512,32512,102,120,8037.0,18032,10,171,38,Feminino,São Paulo
1000,2025-05-08 04:15:46.243814468,image,Legenda sobre o post 1000 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1000 #outrotema #marketingdigital #redessociais,4603,231,36824,73648,15,101,,18034,3,216,21,Feminino,São Paulo
1001,2025-05-08 05:38:27.108072281,video,Legenda sobre o post 1001 com um texto bacana e alguns emojis. 🤩,#hashtagprincipal1001 #outrotema #marketingdigital #redessociais,4454,366,22270,22270,87,91,5539.0,18036,78,297,42,Feminino,Porto Alegre
